t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578210626,98,0.172840,0.000000,0.000000,0.000000,events/second
1578210629,98,0.171932,0.000000,0.000000,0.000000,events/second
1578210632,98,0.171031,0.000000,0.000000,0.000000,events/second
1578210635,98,0.170141,0.000000,0.000000,0.000000,events/second
1578210638,98,0.169260,0.000000,0.000000,0.000000,events/second
1578210641,98,0.168386,0.000000,0.000000,0.000000,events/second
1578210644,98,0.167522,0.000000,0.000000,0.000000,events/second
1578210647,98,0.166667,0.000000,0.000000,0.000000,events/second
1578210650,98,0.165822,0.000000,0.000000,0.000000,events/second
1578210653,98,0.164985,0.000000,0.000000,0.000000,events/second
1578210656,98,0.164156,0.000000,0.000000,0.000000,events/second
1578210659,98,0.163335,0.000000,0.000000,0.000000,events/second
1578210662,98,0.162523,0.000000,0.000000,0.000000,events/second
1578210665,98,0.161717,0.000000,0.000000,0.000000,events/second
1578210668,98,0.160921,0.000000,0.000000,0.000000,events/second
1578210671,98,0.160131,0.000000,0.000000,0.000000,events/second
1578210674,98,0.159350,0.000000,0.000000,0.000000,events/second
1578210677,98,0.158578,0.000000,0.000000,0.000000,events/second
1578210680,98,0.157810,0.000000,0.000000,0.000000,events/second
1578210683,98,0.157052,0.000000,0.000000,0.000000,events/second
1578210686,98,0.156301,0.000000,0.000000,0.000000,events/second
1578210689,98,0.155557,0.000000,0.000000,0.000000,events/second
1578210692,98,0.154819,0.000000,0.000000,0.000000,events/second
1578210695,98,0.154089,0.000000,0.000000,0.000000,events/second
1578210698,98,0.153366,0.000000,0.000000,0.000000,events/second
1578210701,98,0.152649,0.000000,0.000000,0.000000,events/second
1578210704,98,0.151939,0.000000,0.000000,0.000000,events/second
1578210707,98,0.151235,0.000000,0.000000,0.000000,events/second
1578210710,98,0.150539,0.000000,0.000000,0.000000,events/second
1578210713,98,0.149849,0.000000,0.000000,0.000000,events/second
1578210716,98,0.149164,0.000000,0.000000,0.000000,events/second
1578210719,98,0.148487,0.000000,0.000000,0.000000,events/second
1578210722,98,0.147814,0.000000,0.000000,0.000000,events/second
1578210725,98,0.147148,0.000000,0.000000,0.000000,events/second
1578210728,98,0.146488,0.000000,0.000000,0.000000,events/second
1578210731,98,0.145834,0.000000,0.000000,0.000000,events/second
1578210734,98,0.145186,0.000000,0.000000,0.000000,events/second
1578210737,98,0.144544,0.000000,0.000000,0.000000,events/second
1578210740,98,0.143907,0.000000,0.000000,0.000000,events/second
1578210743,98,0.143276,0.000000,0.000000,0.000000,events/second
1578210746,98,0.142650,0.000000,0.000000,0.000000,events/second
1578210749,98,0.142030,0.000000,0.000000,0.000000,events/second
1578210752,98,0.141416,0.000000,0.000000,0.000000,events/second
1578210755,98,0.140805,0.000000,0.000000,0.000000,events/second
1578210758,98,0.140201,0.000000,0.000000,0.000000,events/second
1578210761,98,0.139602,0.000000,0.000000,0.000000,events/second
1578210764,98,0.139009,0.000000,0.000000,0.000000,events/second
1578210767,98,0.138419,0.000000,0.000000,0.000000,events/second
1578210770,98,0.137834,0.000000,0.000000,0.000000,events/second
