t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578159436,18208,14.875758,0.000000,0.000000,0.000000,events/second
1578159439,18208,14.839372,0.000000,0.000000,0.000000,events/second
1578159442,107869,87.697399,0.000000,0.000000,0.000000,events/second
1578159445,285296,231.382679,0.000000,0.000000,0.000000,events/second
1578159448,285296,230.821244,0.000000,0.000000,0.000000,events/second
1578159451,299791,241.960676,0.000000,0.000000,0.000000,events/second
1578159454,299791,241.376697,0.000000,0.000000,0.000000,events/second
1578159457,299791,240.795500,0.000000,0.000000,0.000000,events/second
1578159460,299791,240.216580,0.000000,0.000000,0.000000,events/second
1578159463,299791,239.640418,0.000000,0.000000,0.000000,events/second
1578159466,299791,239.067091,0.000000,0.000000,0.000000,events/second
1578159469,299791,238.496081,0.000000,0.000000,0.000000,events/second
1578159472,299927,238.036318,0.000000,0.000000,0.000000,events/second
1578159475,299927,237.470702,0.000000,0.000000,0.000000,events/second
1578159478,299927,236.908306,0.000000,0.000000,0.000000,events/second
1578159481,299927,236.348186,0.000000,0.000000,0.000000,events/second
1578159484,299927,235.790728,0.000000,0.000000,0.000000,events/second
1578159487,299927,235.235432,0.000000,0.000000,0.000000,events/second
1578159490,299927,234.683826,0.000000,0.000000,0.000000,events/second
1578159493,299927,234.134425,0.000000,0.000000,0.000000,events/second
1578159496,299927,233.586641,0.000000,0.000000,0.000000,events/second
1578159499,299927,233.042307,0.000000,0.000000,0.000000,events/second
1578159502,299927,232.500298,0.000000,0.000000,0.000000,events/second
1578159505,299927,231.961432,0.000000,0.000000,0.000000,events/second
1578159508,299927,231.424368,0.000000,0.000000,0.000000,events/second
1578159511,299927,230.889773,0.000000,0.000000,0.000000,events/second
1578159514,299927,230.358115,0.000000,0.000000,0.000000,events/second
1578159517,299927,229.827096,0.000000,0.000000,0.000000,events/second
1578159520,299927,229.300996,0.000000,0.000000,0.000000,events/second
1578159523,299927,228.776763,0.000000,0.000000,0.000000,events/second
1578159526,299927,228.254212,0.000000,0.000000,0.000000,events/second
1578159529,299927,227.734471,0.000000,0.000000,0.000000,events/second
1578159532,300063,227.319893,0.000000,0.000000,0.000000,events/second
1578159535,300063,226.804278,0.000000,0.000000,0.000000,events/second
1578159538,300063,226.291111,0.000000,0.000000,0.000000,events/second
1578159541,300063,225.780044,0.000000,0.000000,0.000000,events/second
