t,value
1578163195,629749
1578163198,629749
1578163201,629749
1578163204,629749
1578163207,629749
1578163210,629749
1578163213,629749
1578163216,629749
1578163219,629749
1578163222,629749
1578163225,629749
1578163228,629749
1578163231,629749
1578163234,629749
1578163237,629749
1578163240,629749
1578163243,629749
1578163246,629749
1578163249,629749
1578163252,629749
1578163255,629749
1578163258,629749
1578163261,629749
1578163264,629749
1578163267,629749
1578163270,629749
1578163273,629749
1578163276,629749
1578163279,629749
1578163282,629749
1578163285,629749
1578163288,629749
1578163291,629749
1578163294,629749
1578163297,629749
1578163300,629749
1578163303,629749
1578163306,629749
1578163309,629749
1578163312,629749
1578163315,629749
1578163318,629749
1578163321,629749
1578163324,629749
1578163327,629749
1578163330,629749
1578163333,629749
1578163336,629749
1578163339,629749
1578163342,629749
1578163345,629749
1578163348,629749
1578163351,629749
1578163354,629749
1578163357,629749
1578163360,629749
1578163363,629749
1578163366,629749
1578163369,629749
1578163372,629749
1578163375,629749
1578163378,629749
1578163381,629749
1578163384,629749
1578163387,629749
1578163390,629749
1578163393,629749
1578163396,629749
1578163399,629749
1578163402,629749
1578163405,629749
1578163408,629749
1578163411,629749
1578163414,629749
1578163417,629749
1578163420,629749
1578163423,629749
1578163426,629749
1578163429,629749
1578163432,629749
1578163435,629749
1578163438,629749
1578163441,629749
1578163444,629749
1578163447,629749
1578163450,629749
